PO_ID,Line_Number,Item_Class,Item_Family,ItemType,Manufacturer,Item_Family_Name,Quantity,Unit_MSRP,Unit_Negotiated,Total_Spend,Total_Savings,Warranty_Years,Warranty_End_Date_Line,Term_Months,Subscription_End_Date,Contract_ID,School_ID,School_Name,District_ID,District_Name,BOCES_Region
91000197,2,License,Networking,Cisco Meraki License (AP),Cisco,MR-ENT,114,,9.08,1035.12,,,,36.0,2028-10-14,CT-88000100,,,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES
91000198,1,Hardware,Infrastructure,Server,Dell,PowerEdge R650,7,4836.02,4131.82,28922.74,4929.4,3.0,2028-04-11,,,CT-88000107,5128.0,East Admin Building,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES
91000198,2,License,Productivity,Microsoft 365 A3,Microsoft,M365-A3,1280,,8.71,11148.8,,,,12.0,2026-04-25,CT-88000101,,,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES
91000198,3,Hardware,Networking,Wireless Access Point,Cisco,Catalyst 9130AX,32,3570.53,3259.33,104298.56,9958.4,5.0,2030-04-11,,,CT-88000100,5128.0,East Admin Building,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES
91000198,4,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,81,1991.59,1540.16,124752.96,36565.83,4.0,2029-04-11,,,CT-88000107,5130.0,Tech Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES
91000199,1,Hardware,Telephony,VoIP Phone,Cisco,Cisco 8841,39,1473.51,1025.51,39994.89,17472.0,3.0,2028-07-21,,,CT-88000100,5128.0,East Admin Building,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES
91000199,2,License,Productivity,Microsoft 365 A3,Microsoft,M365-A3,1280,,8.71,11148.8,,,,12.0,2026-04-25,CT-88000101,,,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES
91000199,3,License,Infrastructure,Veeam Backup & Replication,Veeam,VEEAM-VUL,1,,10254.81,10254.81,,,,36.0,2027-05-26,CT-88000103,,,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES
91000200,1,Hardware,Endpoint,Laptop,HP,Latitude 5440,35,2582.63,1970.15,68955.25,21436.8,4.0,2029-10-13,,,CT-88000108,5128.0,East Admin Building,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES
91000200,2,License,Security,CrowdStrike Falcon,CrowdStrike,CS-FALCON,693,,5.55,3846.15,,,,12.0,2023-01-18,CT-88000102,,,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES
91000200,3,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,155,672.6,580.63,89997.65,14255.35,4.0,2029-10-13,,,CT-88000107,5129.0,Central Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES
91000200,4,Hardware,Networking,Wireless Access Point,Cisco,Catalyst 9130AX,29,1252.01,1061.03,30769.87,5538.42,5.0,2030-10-13,,,CT-88000100,5129.0,Central Elementary School,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES
91000200,5,License,Telephony,VoIP SIP Trunk,Bandwidth,SIP-TRUNK,1,,6347.65,6347.65,,,,12.0,2022-03-08,CT-88000104,,,2110,DutchessUlster_CSD_2110,Dutchess-Ulster BOCES
91000201,1,Hardware,Printing,Printer,HP,LaserJet Pro M404dn,2,394.76,290.77,581.54,207.98,3.0,2024-01-06,,,CT-88000119,5133.0,Central Tech Center,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000201,2,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,107,4609.43,3662.5,391887.5,101321.51,4.0,2025-01-05,,,CT-88000118,5131.0,Valley High School,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000201,3,License,Telephony,VoIP SIP Trunk,Bandwidth,SIP-TRUNK,1,,6299.88,6299.88,,,,12.0,2022-12-01,CT-88000115,,,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000201,4,License,MDM,Jamf School,Jamf,JAMF-SCH,154,,12.89,1985.06,,,,12.0,2022-11-16,CT-88000116,,,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000202,1,Hardware,Endpoint,Laptop,Dell,Latitude 5440,59,4457.89,3492.97,206085.23,56930.28,4.0,2025-04-19,,,CT-88000118,5131.0,Valley High School,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000202,2,Hardware,Networking,Network Switch,Cisco,Catalyst 9300-48P,11,3698.3,3311.9,36430.9,4250.4,5.0,2026-04-19,,,CT-88000111,5132.0,North Middle School,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000202,3,License,Security,CrowdStrike Falcon,CrowdStrike,CS-FALCON,1309,,20.97,27449.73,,,,12.0,2023-05-17,CT-88000113,,,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000203,1,Hardware,Networking,Wireless Access Point,Aruba,Aruba 515,57,2401.41,1659.77,94606.89,42273.48,5.0,2026-07-05,,,,5132.0,North Middle School,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000203,2,License,MDM,Jamf School,Jamf,JAMF-SCH,154,,12.89,1985.06,,,,12.0,2022-11-16,CT-88000116,,,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000204,1,License,Infrastructure,Veeam Backup & Replication,Veeam,VEEAM-VUL,1,,2458.43,2458.43,,,,36.0,2024-09-16,CT-88000114,,,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000204,2,Hardware,Endpoint,Laptop,HP,EliteBook 840 G9,40,4593.71,3304.25,132170.0,51578.4,4.0,2025-10-14,,,CT-88000119,5132.0,North Middle School,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000204,3,License,Networking,Cisco Meraki License (AP),Cisco,MR-ENT,211,,23.88,5038.68,,,,36.0,2026-06-18,CT-88000111,,,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000204,4,Hardware,Networking,Network Switch,Cisco,Catalyst 9300-48P,13,1441.91,1174.46,15267.98,3476.85,5.0,2026-10-14,,,CT-88000111,5132.0,North Middle School,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000205,1,License,Networking,Cisco Meraki License (AP),Cisco,MR-ENT,211,,23.88,5038.68,,,,36.0,2026-06-18,CT-88000111,,,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000205,2,License,Infrastructure,Veeam Backup & Replication,Veeam,VEEAM-VUL,1,,2458.43,2458.43,,,,36.0,2024-09-16,CT-88000114,,,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000205,3,License,Security,CrowdStrike Falcon,CrowdStrike,CS-FALCON,1309,,20.97,27449.73,,,,12.0,2023-05-17,CT-88000113,,,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000205,4,License,Telephony,VoIP SIP Trunk,Bandwidth,SIP-TRUNK,1,,6299.88,6299.88,,,,12.0,2022-12-01,CT-88000115,,,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000206,1,Hardware,Infrastructure,Server,Dell,ProLiant DL380 Gen10,7,925.0,756.57,5295.99,1179.01,3.0,2025-04-03,,,CT-88000118,5133.0,Central Tech Center,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000206,2,License,Infrastructure,Veeam Backup & Replication,Veeam,VEEAM-VUL,1,,2458.43,2458.43,,,,36.0,2024-09-16,CT-88000114,,,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000207,1,License,Infrastructure,Veeam Backup & Replication,Veeam,VEEAM-VUL,1,,2458.43,2458.43,,,,36.0,2024-09-16,CT-88000114,,,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000207,2,Hardware,Security,Firewall,Fortinet,FortiGate 100F,1,4730.25,3689.95,3689.95,1040.3,3.0,2025-07-22,,,CT-88000117,5131.0,Valley High School,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000207,3,License,Security,CrowdStrike Falcon,CrowdStrike,CS-FALCON,1309,,20.97,27449.73,,,,12.0,2023-05-17,CT-88000113,,,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000207,4,Hardware,Networking,Wireless Access Point,Aruba,Aruba 515,88,1475.37,1273.48,112066.24,17766.32,5.0,2027-07-22,,,,5132.0,North Middle School,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000208,1,License,Productivity,Microsoft 365 A3,Microsoft,M365-A3,2401,,22.46,53926.46,,,,12.0,2025-12-22,CT-88000112,,,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000208,2,Hardware,Networking,Wireless Access Point,Aruba,Aruba 515,19,1445.67,1100.23,20904.37,6563.36,5.0,2027-10-17,,,,5131.0,Valley High School,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000208,3,Hardware,Networking,Network Switch,Cisco,Catalyst 9300-48P,8,2540.08,2307.72,18461.76,1858.88,5.0,2027-10-17,,,CT-88000111,5133.0,Central Tech Center,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000209,1,License,Telephony,VoIP SIP Trunk,Bandwidth,SIP-TRUNK,1,,6299.88,6299.88,,,,12.0,2022-12-01,CT-88000115,,,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000209,2,License,Telephony,VoIP SIP Trunk,Bandwidth,SIP-TRUNK,1,,6299.88,6299.88,,,,12.0,2022-12-01,CT-88000115,,,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000210,1,Hardware,Networking,Wireless Access Point,Aruba,Aruba 515,21,2914.67,2520.26,52925.46,8282.61,5.0,2028-04-19,,,,5131.0,Valley High School,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000210,2,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,140,2038.88,1800.9,252126.0,33317.2,4.0,2027-04-20,,,CT-88000118,5132.0,North Middle School,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000211,1,Hardware,Networking,Network Switch,Cisco,Catalyst 9300-48P,13,4734.08,3968.01,51584.13,9958.91,5.0,2028-07-02,,,CT-88000111,5131.0,Valley High School,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000211,2,Hardware,Networking,Wireless Access Point,Aruba,Aruba 515,49,4884.55,4213.87,206479.63,32863.32,5.0,2028-07-02,,,,5131.0,Valley High School,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000211,3,Hardware,Telephony,VoIP Phone,Cisco,Cisco 8841,37,2652.01,2308.15,85401.55,12722.82,3.0,2026-07-03,,,CT-88000111,5132.0,North Middle School,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000211,4,Hardware,Security,Firewall,Fortinet,FortiGate 100F,1,4363.41,3363.03,3363.03,1000.38,3.0,2026-07-03,,,CT-88000117,5131.0,Valley High School,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000212,1,Hardware,Infrastructure,Server,Dell,PowerEdge R650,4,462.9,396.92,1587.68,263.92,3.0,2026-10-20,,,CT-88000118,5131.0,Valley High School,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000212,2,License,Networking,Cisco Meraki License (AP),Cisco,MR-ENT,211,,23.88,5038.68,,,,36.0,2026-06-18,CT-88000111,,,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000212,3,Hardware,Networking,Wireless Access Point,Aruba,Aruba 515,33,2770.02,2343.92,77349.36,14061.3,5.0,2028-10-19,,,,5133.0,Central Tech Center,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000212,4,Hardware,Telephony,VoIP Phone,Cisco,Cisco 8841,40,5128.8,3961.07,158442.8,46709.2,3.0,2026-10-20,,,CT-88000111,5132.0,North Middle School,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000213,1,License,Networking,Cisco Meraki License (AP),Cisco,MR-ENT,211,,23.88,5038.68,,,,36.0,2026-06-18,CT-88000111,,,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000213,2,Hardware,Telephony,VoIP Phone,Cisco,Cisco 8841,48,4295.48,3199.15,153559.2,52623.84,3.0,2027-01-04,,,CT-88000111,5131.0,Valley High School,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000213,3,License,Productivity,Microsoft 365 A3,Microsoft,M365-A3,2401,,22.46,53926.46,,,,12.0,2025-12-22,CT-88000112,,,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000214,1,License,MDM,Jamf School,Jamf,JAMF-SCH,154,,12.89,1985.06,,,,12.0,2022-11-16,CT-88000116,,,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000214,2,Hardware,Endpoint,Laptop,Lenovo,ThinkPad T14 Gen 4,176,2486.61,2122.08,373486.08,64157.28,4.0,2028-04-18,,,CT-88000120,5132.0,North Middle School,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000214,3,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,39,1023.83,769.52,30011.28,9918.09,4.0,2028-04-18,,,CT-88000118,5133.0,Central Tech Center,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000215,1,Hardware,Networking,Wireless Access Point,Aruba,Aruba 515,39,5122.41,3904.39,152271.21,47502.78,5.0,2029-07-24,,,,5132.0,North Middle School,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000215,2,Hardware,Telephony,VoIP Phone,Cisco,Cisco 8841,43,2914.35,2285.0,98255.0,27062.05,3.0,2027-07-25,,,CT-88000111,5131.0,Valley High School,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000215,3,Hardware,Telephony,VoIP Phone,Cisco,Cisco 8841,75,175.38,140.26,10519.5,2634.0,3.0,2027-07-25,,,CT-88000111,5131.0,Valley High School,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000215,4,Hardware,Telephony,VoIP Phone,Cisco,Cisco 8841,81,3385.22,2350.27,190371.87,83830.95,3.0,2027-07-25,,,CT-88000111,5131.0,Valley High School,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000215,5,License,MDM,Jamf School,Jamf,JAMF-SCH,154,,12.89,1985.06,,,,12.0,2022-11-16,CT-88000116,,,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000216,1,Hardware,Telephony,VoIP Phone,Cisco,Cisco 8841,31,2140.11,1661.56,51508.36,14835.05,3.0,2027-10-19,,,CT-88000111,5133.0,Central Tech Center,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000216,2,License,Infrastructure,Veeam Backup & Replication,Veeam,VEEAM-VUL,1,,2458.43,2458.43,,,,36.0,2024-09-16,CT-88000114,,,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000217,1,Hardware,Printing,Printer,HP,LaserJet Enterprise M506dn,4,2240.42,1562.42,6249.68,2712.0,3.0,2028-01-12,,,CT-88000119,5133.0,Central Tech Center,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000217,2,Hardware,Networking,Network Switch,Cisco,Catalyst 9200-48P,3,531.14,390.35,1171.05,422.37,5.0,2030-01-11,,,CT-88000111,5133.0,Central Tech Center,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000217,3,Hardware,Printing,Printer,HP,LaserJet Enterprise M506dn,9,2698.12,1840.88,16567.92,7715.16,3.0,2028-01-12,,,CT-88000119,5133.0,Central Tech Center,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000217,4,License,Networking,Cisco Meraki License (AP),Cisco,MR-ENT,211,,23.88,5038.68,,,,36.0,2026-06-18,CT-88000111,,,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000217,5,License,Telephony,VoIP SIP Trunk,Bandwidth,SIP-TRUNK,1,,6299.88,6299.88,,,,12.0,2022-12-01,CT-88000115,,,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000218,1,License,Telephony,VoIP SIP Trunk,Bandwidth,SIP-TRUNK,1,,6299.88,6299.88,,,,12.0,2022-12-01,CT-88000115,,,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000218,2,Hardware,Telephony,VoIP Phone,Cisco,Cisco 8841,47,2702.18,2047.41,96228.27,30774.19,3.0,2028-04-18,,,CT-88000111,5132.0,North Middle School,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000218,3,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,79,1783.48,1452.42,114741.18,26153.74,4.0,2029-04-18,,,CT-88000118,5133.0,Central Tech Center,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000219,1,Hardware,Security,Firewall,Fortinet,FortiGate 100F,1,3114.97,2290.35,2290.35,824.62,3.0,2028-07-24,,,CT-88000117,5131.0,Valley High School,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000219,2,Hardware,Endpoint,Laptop,Lenovo,ThinkPad T14 Gen 4,48,2137.23,1599.7,76785.6,25801.44,4.0,2029-07-24,,,CT-88000120,5132.0,North Middle School,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000219,3,Hardware,Endpoint,Laptop,HP,ThinkPad T14 Gen 4,152,3774.17,2908.0,442016.0,131657.84,4.0,2029-07-24,,,CT-88000119,5131.0,Valley High School,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000219,4,License,Security,CrowdStrike Falcon,CrowdStrike,CS-FALCON,1309,,20.97,27449.73,,,,12.0,2023-05-17,CT-88000113,,,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000219,5,Hardware,Networking,Wireless Access Point,Aruba,Aruba 515,80,599.71,546.96,43756.8,4220.0,5.0,2030-07-24,,,,5132.0,North Middle School,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000220,1,Hardware,Display,Monitor,Dell,P2722H,119,5181.03,4504.13,535991.47,80551.1,3.0,2028-10-24,,,CT-88000118,5131.0,Valley High School,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000220,2,License,Networking,Cisco Meraki License (AP),Cisco,MR-ENT,211,,23.88,5038.68,,,,36.0,2026-06-18,CT-88000111,,,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000220,3,Hardware,Endpoint,Laptop,HP,ThinkPad T14 Gen 4,73,3795.56,2720.84,198621.32,78454.56,4.0,2029-10-24,,,CT-88000119,5132.0,North Middle School,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000220,4,License,MDM,Jamf School,Jamf,JAMF-SCH,154,,12.89,1985.06,,,,12.0,2022-11-16,CT-88000116,,,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000220,5,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,66,2095.42,1513.93,99919.38,38378.34,4.0,2029-10-24,,,CT-88000118,5132.0,North Middle School,2111,DutchessUlster_CSD_2111,Dutchess-Ulster BOCES
91000221,1,Hardware,Networking,Wireless Access Point,Aruba,Aruba 515,59,3679.77,3105.56,183228.04,33878.39,5.0,2026-01-23,,,,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES
91000221,2,Hardware,Printing,Printer,HP,LaserJet Enterprise M506dn,11,3245.05,2227.53,24502.83,11192.72,3.0,2024-01-24,,,CT-88000130,5135.0,Valley High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES
91000221,3,License,Telephony,VoIP SIP Trunk,Bandwidth,SIP-TRUNK,1,,7834.96,7834.96,,,,12.0,2025-01-15,CT-88000126,,,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES
91000221,4,Hardware,Networking,Network Switch,Cisco,Catalyst 9200-48P,11,4505.39,3614.97,39764.67,9794.62,5.0,2026-01-23,,,CT-88000122,5134.0,North High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES
91000222,1,Hardware,Printing,Printer,HP,LaserJet Pro M404dn,17,715.93,487.95,8295.15,3875.66,3.0,2024-04-05,,,CT-88000130,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES
91000222,2,Hardware,Telephony,VoIP Phone,Cisco,Cisco 8841,81,3637.03,2696.32,218401.92,76197.51,3.0,2024-04-05,,,CT-88000122,5134.0,North High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES
91000222,3,Hardware,Endpoint,Laptop,Dell,Latitude 5440,60,1373.26,1199.93,71995.8,10399.8,4.0,2025-04-05,,,CT-88000129,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES
91000222,4,Hardware,Printing,Printer,HP,LaserJet Enterprise M506dn,18,3338.64,2339.23,42106.14,17989.38,3.0,2024-04-05,,,CT-88000130,5135.0,Valley High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES
91000222,5,Hardware,Endpoint,Laptop,HP,EliteBook 840 G9,123,1590.07,1313.13,161514.99,34063.62,4.0,2025-04-05,,,CT-88000130,5134.0,North High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES
91000223,1,Hardware,Endpoint,Laptop,HP,Latitude 5440,114,1557.08,1072.13,122222.82,55284.3,4.0,2025-07-21,,,CT-88000130,5135.0,Valley High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES
91000223,2,Hardware,Endpoint,Laptop,Lenovo,ThinkPad T14 Gen 4,87,1194.53,877.27,76322.49,27601.62,4.0,2025-07-21,,,CT-88000131,5135.0,Valley High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES
91000223,3,Hardware,Networking,Wireless Access Point,Aruba,Aruba 515,91,3514.07,2845.18,258911.38,60868.99,5.0,2026-07-21,,,,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES
91000224,1,License,Security,CrowdStrike Falcon,CrowdStrike,CS-FALCON,2100,,23.23,48783.0,,,,12.0,2024-03-25,CT-88000124,,,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES
91000224,2,Hardware,Infrastructure,Server,HPE,ProLiant DL380 Gen10,5,4200.62,3861.69,19308.45,1694.65,3.0,2024-10-08,,,CT-88000132,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES
91000224,3,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,105,5169.01,3972.66,417129.3,125616.75,4.0,2025-10-08,,,CT-88000129,5134.0,North High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES
91000225,1,Hardware,Networking,Network Switch,Cisco,Catalyst 9200-48P,19,871.06,798.23,15166.37,1383.77,5.0,2027-01-02,,,CT-88000122,5134.0,North High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES
91000225,2,License,Productivity,Microsoft 365 A3,Microsoft,M365-A3,3094,,4.64,14356.16,,,,12.0,2023-05-05,CT-88000123,,,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES
91000225,3,Hardware,Networking,Wireless Access Point,Aruba,Aruba 515,88,763.62,632.61,55669.68,11528.88,5.0,2027-01-02,,,,5134.0,North High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES
91000225,4,Hardware,Endpoint,Laptop,Lenovo,Latitude 5440,135,2745.42,2472.41,333775.35,36856.35,4.0,2026-01-02,,,CT-88000131,5135.0,Valley High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES
91000226,1,License,MDM,Jamf School,Jamf,JAMF-SCH,312,,14.37,4483.44,,,,12.0,2026-07-20,CT-88000127,,,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES
91000226,2,Hardware,Networking,Wireless Access Point,Aruba,Aruba 515,46,3943.25,2856.75,131410.5,49979.0,5.0,2027-04-19,,,,5134.0,North High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES
91000226,3,License,Telephony,VoIP SIP Trunk,Bandwidth,SIP-TRUNK,1,,7834.96,7834.96,,,,12.0,2025-01-15,CT-88000126,,,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES
91000227,1,Hardware,Endpoint,Laptop,Dell,ThinkPad T14 Gen 4,102,1821.04,1539.41,157019.82,28726.26,4.0,2026-07-24,,,CT-88000129,5135.0,Valley High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES
91000227,2,Hardware,Telephony,VoIP Phone,Cisco,Cisco 8841,52,5165.79,3807.72,198001.44,70619.64,3.0,2025-07-24,,,CT-88000122,5134.0,North High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES
91000227,3,Hardware,Infrastructure,Server,Dell,PowerEdge R650,7,4446.8,4062.05,28434.35,2693.25,3.0,2025-07-24,,,CT-88000129,5134.0,North High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES
91000227,4,License,Telephony,VoIP SIP Trunk,Bandwidth,SIP-TRUNK,1,,7834.96,7834.96,,,,12.0,2025-01-15,CT-88000126,,,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES
91000228,1,License,Telephony,VoIP SIP Trunk,Bandwidth,SIP-TRUNK,1,,7834.96,7834.96,,,,12.0,2025-01-15,CT-88000126,,,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES
91000228,2,License,Infrastructure,Veeam Backup & Replication,Veeam,VEEAM-VUL,1,,8262.84,8262.84,,,,36.0,2024-12-04,CT-88000125,,,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES
91000228,3,Hardware,Networking,Network Switch,Cisco,Catalyst 9300-48P,14,3404.39,2549.08,35687.12,11974.34,5.0,2027-10-05,,,CT-88000122,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES
91000229,1,Hardware,Display,Monitor,Dell,P2722H,111,1306.17,962.72,106861.92,38122.95,3.0,2026-01-13,,,CT-88000129,5134.0,North High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES
91000229,2,Hardware,Endpoint,Laptop,Dell,EliteBook 840 G9,174,2801.73,2194.29,381806.46,105694.56,4.0,2027-01-13,,,CT-88000129,5134.0,North High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES
91000229,3,License,Security,CrowdStrike Falcon,CrowdStrike,CS-FALCON,2100,,23.23,48783.0,,,,12.0,2024-03-25,CT-88000124,,,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES
91000230,1,Hardware,Telephony,VoIP Phone,Cisco,Cisco 8841,36,4898.9,4063.88,146299.68,30060.72,3.0,2026-04-13,,,CT-88000122,5136.0,Tech High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES
91000230,2,Hardware,Networking,Network Switch,Cisco,Catalyst 9200-48P,10,2186.02,1581.36,15813.6,6046.6,5.0,2028-04-12,,,CT-88000122,5135.0,Valley High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES
91000231,1,License,Security,CrowdStrike Falcon,CrowdStrike,CS-FALCON,2100,,23.23,48783.0,,,,12.0,2024-03-25,CT-88000124,,,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES
91000231,2,License,Networking,Cisco Meraki License (AP),Cisco,MR-ENT,330,,6.1,2013.0,,,,36.0,2024-06-04,CT-88000122,,,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES
91000231,3,Hardware,Endpoint,Laptop,HP,ThinkPad T14 Gen 4,156,1723.64,1365.02,212943.12,55944.72,4.0,2027-07-18,,,CT-88000130,5135.0,Valley High School,2112,DutchessUlster_CSD_2112,Dutchess-Ulster BOCES
