Assignment_ID,License_ID,Assignee_Type,User_ID,Asset_ID,Assignment_Start_Date,Assignment_End_Date,Assignment_Status,District_ID,School_ID
70082120,60000238,User,90021160,,2026-02-19,2027-02-19,Active,2112,
70082121,60000238,User,90018519,,2026-02-10,2027-02-10,Active,2112,
70082122,60000238,User,90020645,,2026-02-04,2027-02-04,Active,2112,
70082123,60000238,User,90020749,,2026-02-18,2027-02-18,Active,2112,
70082124,60000238,User,90019018,,2026-02-01,2027-02-01,Active,2112,
70082125,60000238,User,90020149,,2026-02-09,2027-02-09,Active,2112,
70082126,60000238,User,90018939,,2026-02-22,2027-02-22,Active,2112,
70082127,60000238,User,90020367,,2026-02-19,2027-02-19,Active,2112,
70082128,60000238,User,90021281,,2026-02-10,2027-02-10,Active,2112,
70082129,60000238,User,90019062,,2026-02-02,2027-02-02,Active,2112,
70082130,60000238,User,90019163,,2026-02-14,2027-02-14,Active,2112,
70082131,60000238,User,90019309,,2026-02-07,2027-02-07,Active,2112,
70082132,60000238,User,90018633,,2026-02-10,2027-02-10,Active,2112,
70082133,60000238,User,90020298,,2026-02-16,2027-02-16,Active,2112,
70082134,60000238,User,90019027,,2026-02-22,2027-02-22,Active,2112,
70082135,60000238,User,90020358,,2026-02-15,2027-02-15,Active,2112,
70082136,60000238,User,90018366,,2026-02-05,2027-02-05,Active,2112,
70082137,60000238,User,90018922,,2026-02-10,2027-02-10,Active,2112,
70082138,60000238,User,90020552,,2026-02-09,2027-02-09,Active,2112,
70082139,60000238,User,90020418,,2026-02-02,2027-02-02,Active,2112,
70082140,60000238,User,90018349,,2026-02-03,2027-02-03,Active,2112,
70082141,60000238,User,90019368,,2026-02-22,2027-02-22,Active,2112,
70082142,60000238,User,90019785,,2026-02-11,2027-02-11,Active,2112,
70082143,60000238,User,90018679,,2026-02-07,2027-02-07,Active,2112,
70082144,60000238,User,90020340,,2026-02-09,2027-02-09,Active,2112,
70082145,60000238,User,90019774,,2026-02-14,2027-02-14,Active,2112,
70082146,60000238,User,90018250,,2026-02-03,2027-02-03,Active,2112,
70082147,60000238,User,90021240,,2026-02-06,2027-02-06,Active,2112,
70082148,60000238,User,90019623,,2026-02-03,2027-02-03,Active,2112,
70082149,60000238,User,90019809,,2026-02-12,2027-02-12,Active,2112,
70082150,60000238,User,90019423,,2026-02-10,2027-02-10,Active,2112,
70082151,60000238,User,90018390,,2026-02-09,2027-02-09,Active,2112,
70082152,60000238,User,90019727,,2026-02-08,2027-02-08,Active,2112,
70082153,60000238,User,90020549,,2026-02-06,2027-02-06,Active,2112,
70082154,60000238,User,90020271,,2026-02-19,2027-02-19,Active,2112,
70082155,60000238,User,90020803,,2026-02-09,2027-02-09,Active,2112,
70082156,60000238,User,90019448,,2026-02-22,2027-02-22,Active,2112,
70082157,60000238,User,90019450,,2026-02-21,2027-02-21,Active,2112,
70082158,60000238,User,90018591,,2026-02-04,2027-02-04,Active,2112,
70082159,60000238,User,90019437,,2026-02-21,2027-02-21,Active,2112,
70082160,60000238,User,90019726,,2026-02-22,2027-02-22,Active,2112,
70082161,60000238,User,90019286,,2026-02-01,2027-02-01,Active,2112,
70082162,60000238,User,90019345,,2026-02-17,2027-02-17,Active,2112,
70082163,60000238,User,90019569,,2026-02-03,2027-02-03,Active,2112,
70082164,60000238,User,90019201,,2026-02-04,2027-02-04,Active,2112,
70082165,60000238,User,90020000,,2026-02-22,2027-02-22,Active,2112,
70082166,60000238,User,90020304,,2026-02-20,2027-02-20,Active,2112,
70082167,60000238,User,90021189,,2026-02-15,2027-02-15,Active,2112,
70082168,60000238,User,90018735,,2026-02-14,2027-02-14,Active,2112,
70082169,60000238,User,90020842,,2026-02-12,2027-02-12,Active,2112,
70082170,60000238,User,90018803,,2026-02-04,2027-02-04,Active,2112,
70082171,60000238,User,90018472,,2026-02-22,2027-02-22,Active,2112,
70082172,60000238,User,90021140,,2026-02-16,2027-02-16,Active,2112,
70082173,60000238,User,90018961,,2026-02-11,2027-02-11,Active,2112,
70082174,60000238,User,90019790,,2026-02-01,2027-02-01,Active,2112,
70082175,60000238,User,90019551,,2026-02-09,2027-02-09,Active,2112,
70082176,60000238,User,90020726,,2026-02-16,2027-02-16,Active,2112,
70082177,60000238,User,90021122,,2026-02-05,2027-02-05,Active,2112,
70082178,60000238,User,90020991,,2026-02-09,2027-02-09,Active,2112,
70082179,60000238,User,90020700,,2026-02-13,2027-02-13,Active,2112,
70082180,60000238,User,90021070,,2026-02-03,2027-02-03,Active,2112,
70082181,60000238,User,90019674,,2026-02-01,2027-02-01,Active,2112,
70082182,60000238,User,90021044,,2026-02-10,2027-02-10,Active,2112,
70082183,60000238,User,90018884,,2026-02-08,2027-02-08,Active,2112,
70082184,60000238,User,90019672,,2026-02-22,2027-02-22,Active,2112,
70082185,60000238,User,90018404,,2026-02-03,2027-02-03,Active,2112,
70082186,60000238,User,90018994,,2026-02-05,2027-02-05,Active,2112,
70082187,60000238,User,90018314,,2026-02-08,2027-02-08,Active,2112,
70082188,60000238,User,90020407,,2026-02-20,2027-02-20,Active,2112,
70082189,60000238,User,90018456,,2026-02-02,2027-02-02,Active,2112,
70082190,60000238,User,90018290,,2026-02-08,2027-02-08,Active,2112,
70082191,60000238,User,90021271,,2026-02-22,2027-02-22,Active,2112,
70082192,60000238,User,90018604,,2026-02-16,2027-02-16,Active,2112,
70082193,60000238,User,90020874,,2026-02-02,2027-02-02,Active,2112,
70082194,60000238,User,90020362,,2026-02-11,2027-02-11,Active,2112,
70082195,60000238,User,90020322,,2026-02-08,2027-02-08,Active,2112,
70082196,60000238,User,90018856,,2026-02-07,2027-02-07,Active,2112,
70082197,60000238,User,90019531,,2026-02-09,2027-02-09,Active,2112,
70082198,60000238,User,90020747,,2026-02-09,2027-02-09,Active,2112,
70082199,60000238,User,90018558,,2026-02-11,2027-02-11,Active,2112,
70082200,60000238,User,90018976,,2026-02-08,2027-02-08,Active,2112,
70082201,60000238,User,90019897,,2026-02-16,2027-02-16,Active,2112,
70082202,60000238,User,90021123,,2026-02-07,2027-02-07,Active,2112,
70082203,60000238,User,90018811,,2026-02-19,2027-02-19,Active,2112,
70082204,60000238,User,90020521,,2026-02-01,2027-02-01,Active,2112,
70082205,60000238,User,90020513,,2026-02-10,2027-02-10,Active,2112,
70082206,60000238,User,90018587,,2026-02-05,2027-02-05,Active,2112,
70082207,60000238,User,90019954,,2026-02-22,2027-02-22,Active,2112,
70082208,60000238,User,90019742,,2026-02-15,2027-02-15,Active,2112,
70082209,60000238,User,90021294,,2026-02-04,2027-02-04,Active,2112,
70082210,60000238,User,90020027,,2026-02-08,2027-02-08,Active,2112,
70082211,60000238,User,90018341,,2026-02-10,2027-02-10,Active,2112,
70082212,60000238,User,90020313,,2026-02-14,2027-02-14,Active,2112,
70082213,60000238,User,90020352,,2026-02-09,2027-02-09,Active,2112,
70082214,60000238,User,90018974,,2026-02-11,2027-02-11,Active,2112,
70082215,60000238,User,90020162,,2026-02-22,2027-02-22,Active,2112,
70082216,60000238,User,90020446,,2026-02-02,2027-02-02,Active,2112,
70082217,60000238,User,90018557,,2026-02-01,2027-02-01,Active,2112,
70082218,60000238,User,90021266,,2026-02-22,2027-02-22,Active,2112,
70082219,60000238,User,90018355,,2026-02-06,2027-02-06,Active,2112,
70082220,60000238,User,90018496,,2026-02-17,2027-02-17,Active,2112,
70082221,60000238,User,90020311,,2026-02-17,2027-02-17,Active,2112,
70082222,60000238,User,90019199,,2026-02-20,2027-02-20,Active,2112,
70082223,60000238,User,90020817,,2026-02-03,2027-02-03,Active,2112,
70082224,60000238,User,90019274,,2026-02-21,2027-02-21,Active,2112,
70082225,60000238,User,90019049,,2026-02-17,2027-02-17,Active,2112,
70082226,60000238,User,90020708,,2026-02-13,2027-02-13,Active,2112,
70082227,60000238,User,90020310,,2026-02-09,2027-02-09,Active,2112,
70082228,60000238,User,90021045,,2026-02-01,2027-02-01,Active,2112,
70082229,60000238,User,90019414,,2026-02-21,2027-02-21,Active,2112,
70082230,60000238,User,90020617,,2026-02-20,2027-02-20,Active,2112,
70082231,60000238,User,90019086,,2026-02-20,2027-02-20,Active,2112,
70082232,60000238,User,90019480,,2026-02-03,2027-02-03,Active,2112,
70082233,60000238,User,90018337,,2026-02-01,2027-02-01,Active,2112,
70082234,60000238,User,90020671,,2026-02-21,2027-02-21,Active,2112,
70082235,60000238,User,90018274,,2026-02-03,2027-02-03,Active,2112,
70082236,60000238,User,90018886,,2026-02-15,2027-02-15,Active,2112,
70082237,60000238,User,90018879,,2026-02-16,2027-02-16,Active,2112,
70082238,60000238,User,90021190,,2026-02-20,2027-02-20,Active,2112,
70082239,60000238,User,90021120,,2026-02-13,2027-02-13,Active,2112,
70082240,60000238,User,90019883,,2026-02-12,2027-02-12,Active,2112,
70082241,60000238,User,90021147,,2026-02-03,2027-02-03,Active,2112,
70082242,60000238,User,90020794,,2026-02-03,2027-02-03,Active,2112,
70082243,60000238,User,90020384,,2026-02-18,2027-02-18,Active,2112,
70082244,60000238,User,90019903,,2026-02-13,2027-02-13,Active,2112,
70082245,60000238,User,90019838,,2026-02-22,2027-02-22,Active,2112,
70082246,60000238,User,90019594,,2026-02-15,2027-02-15,Active,2112,
70082247,60000238,User,90019918,,2026-02-13,2027-02-13,Active,2112,
70082248,60000238,User,90019600,,2026-02-14,2027-02-14,Active,2112,
70082249,60000238,User,90019256,,2026-02-17,2027-02-17,Active,2112,
70082250,60000238,User,90019067,,2026-02-17,2027-02-17,Active,2112,
70082251,60000238,User,90019902,,2026-02-07,2027-02-07,Active,2112,
70082252,60000238,User,90021134,,2026-02-08,2027-02-08,Active,2112,
70082253,60000238,User,90021178,,2026-02-17,2027-02-17,Active,2112,
70082254,60000238,User,90020113,,2026-02-18,2027-02-18,Active,2112,
70082255,60000238,User,90018865,,2026-02-16,2027-02-16,Active,2112,
70082256,60000238,User,90020046,,2026-02-22,2027-02-22,Active,2112,
70082257,60000238,User,90019687,,2026-02-09,2027-02-09,Active,2112,
70082258,60000238,User,90019276,,2026-02-15,2027-02-15,Active,2112,
70082259,60000238,User,90019834,,2026-02-04,2027-02-04,Active,2112,
70082260,60000238,User,90020267,,2026-02-12,2027-02-12,Active,2112,
70082261,60000238,User,90019053,,2026-02-18,2027-02-18,Active,2112,
70082262,60000238,User,90018715,,2026-02-22,2027-02-22,Active,2112,
70082263,60000238,User,90019634,,2026-02-09,2027-02-09,Active,2112,
70082264,60000238,User,90018480,,2026-02-21,2027-02-21,Active,2112,
70082265,60000238,User,90020062,,2026-02-16,2027-02-16,Active,2112,
70082266,60000238,User,90018742,,2026-02-17,2027-02-17,Active,2112,
70082267,60000238,User,90019761,,2026-02-14,2027-02-14,Active,2112,
70082268,60000238,User,90020268,,2026-02-06,2027-02-06,Active,2112,
70082269,60000238,User,90019922,,2026-02-04,2027-02-04,Active,2112,
70082270,60000238,User,90020078,,2026-02-17,2027-02-17,Active,2112,
70082271,60000238,User,90019134,,2026-02-03,2027-02-03,Active,2112,
70082272,60000238,User,90020951,,2026-02-21,2027-02-21,Active,2112,
70082273,60000238,User,90019586,,2026-02-15,2027-02-15,Active,2112,
70082274,60000238,User,90019063,,2026-02-02,2027-02-02,Active,2112,
70082275,60000238,User,90019298,,2026-02-05,2027-02-05,Active,2112,
70082276,60000238,User,90019318,,2026-02-11,2027-02-11,Active,2112,
70082277,60000238,User,90019284,,2026-02-07,2027-02-07,Active,2112,
70082278,60000238,User,90018281,,2026-02-17,2027-02-17,Active,2112,
70082279,60000238,User,90019715,,2026-02-01,2027-02-01,Active,2112,
70082280,60000238,User,90021027,,2026-02-15,2027-02-15,Active,2112,
70082281,60000238,User,90019929,,2026-02-01,2027-02-01,Active,2112,
70082282,60000238,User,90020931,,2026-02-03,2027-02-03,Active,2112,
70082283,60000238,User,90019695,,2026-02-20,2027-02-20,Active,2112,
70082284,60000238,User,90018538,,2026-02-17,2027-02-17,Active,2112,
70082285,60000238,User,90020104,,2026-02-03,2027-02-03,Active,2112,
70082286,60000238,User,90020382,,2026-02-04,2027-02-04,Active,2112,
70082287,60000238,User,90020107,,2026-02-01,2027-02-01,Active,2112,
70082288,60000238,User,90021196,,2026-02-18,2027-02-18,Active,2112,
70082289,60000238,User,90021105,,2026-02-22,2027-02-22,Active,2112,
70082290,60000238,User,90020587,,2026-02-04,2027-02-04,Active,2112,
70082291,60000238,User,90020962,,2026-02-21,2027-02-21,Active,2112,
70082292,60000238,User,90020288,,2026-02-14,2027-02-14,Active,2112,
70082293,60000238,User,90020830,,2026-02-01,2027-02-01,Active,2112,
70082294,60000238,User,90019618,,2026-02-20,2027-02-20,Active,2112,
70082295,60000238,User,90018762,,2026-02-02,2027-02-02,Active,2112,
70082296,60000238,User,90020029,,2026-02-20,2027-02-20,Active,2112,
70082297,60000238,User,90019828,,2026-02-16,2027-02-16,Active,2112,
70082298,60000238,User,90019139,,2026-02-16,2027-02-16,Active,2112,
70082299,60000238,User,90021283,,2026-02-17,2027-02-17,Active,2112,
70082300,60000238,User,90020754,,2026-02-02,2027-02-02,Active,2112,
70082301,60000238,User,90018658,,2026-02-21,2027-02-21,Active,2112,
70082302,60000238,User,90019919,,2026-02-11,2027-02-11,Active,2112,
70082303,60000238,User,90020008,,2026-02-03,2027-02-03,Active,2112,
70082304,60000238,User,90019533,,2026-02-10,2027-02-10,Active,2112,
70082305,60000238,User,90019519,,2026-02-08,2027-02-08,Active,2112,
70082306,60000238,User,90019357,,2026-02-07,2027-02-07,Active,2112,
70082307,60000238,User,90019291,,2026-02-02,2027-02-02,Active,2112,
70082308,60000238,User,90019238,,2026-02-15,2027-02-15,Active,2112,
70082309,60000238,User,90020689,,2026-02-03,2027-02-03,Active,2112,
70082310,60000238,User,90020131,,2026-02-16,2027-02-16,Active,2112,
70082311,60000238,User,90019131,,2026-02-01,2027-02-01,Active,2112,
70082312,60000238,User,90019810,,2026-02-01,2027-02-01,Active,2112,
70082313,60000238,User,90020292,,2026-02-09,2027-02-09,Active,2112,
70082314,60000238,User,90020240,,2026-02-13,2027-02-13,Active,2112,
70082315,60000238,User,90021255,,2026-02-02,2027-02-02,Active,2112,
70082316,60000238,User,90020640,,2026-02-07,2027-02-07,Active,2112,
70082317,60000238,User,90019797,,2026-02-12,2027-02-12,Active,2112,
70082318,60000238,User,90018987,,2026-02-02,2027-02-02,Active,2112,
70082319,60000238,User,90020757,,2026-02-09,2027-02-09,Active,2112,
70082320,60000238,User,90020853,,2026-02-15,2027-02-15,Active,2112,
70082321,60000238,User,90021212,,2026-02-22,2027-02-22,Active,2112,
70082322,60000238,User,90020317,,2026-02-03,2027-02-03,Active,2112,
70082323,60000238,User,90018548,,2026-02-02,2027-02-02,Active,2112,
70082324,60000238,User,90019047,,2026-02-13,2027-02-13,Active,2112,
70082325,60000238,User,90020433,,2026-02-06,2027-02-06,Active,2112,
70082326,60000238,User,90020405,,2026-02-06,2027-02-06,Active,2112,
70082327,60000238,User,90020861,,2026-02-15,2027-02-15,Active,2112,
70082328,60000238,User,90018468,,2026-02-03,2027-02-03,Active,2112,
70082329,60000238,User,90019379,,2026-02-17,2027-02-17,Active,2112,
70082330,60000238,User,90020509,,2026-02-18,2027-02-18,Active,2112,
70082331,60000238,User,90019812,,2026-02-10,2027-02-10,Active,2112,
70082332,60000238,User,90019429,,2026-02-12,2027-02-12,Active,2112,
70082333,60000238,User,90019354,,2026-02-12,2027-02-12,Active,2112,
70082334,60000238,User,90020426,,2026-02-10,2027-02-10,Active,2112,
70082335,60000238,User,90019088,,2026-02-20,2027-02-20,Active,2112,
70082336,60000238,User,90021185,,2026-02-04,2027-02-04,Active,2112,
70082337,60000238,User,90019349,,2026-02-19,2027-02-19,Active,2112,
70082338,60000238,User,90020647,,2026-02-17,2027-02-17,Active,2112,
70082339,60000238,User,90020732,,2026-02-21,2027-02-21,Active,2112,
70082340,60000238,User,90019536,,2026-02-04,2027-02-04,Active,2112,
70082341,60000238,User,90019304,,2026-02-12,2027-02-12,Active,2112,
70082342,60000238,User,90018754,,2026-02-21,2027-02-21,Active,2112,
70082343,60000238,User,90018829,,2026-02-10,2027-02-10,Active,2112,
70082344,60000238,User,90018507,,2026-02-13,2027-02-13,Active,2112,
70082345,60000238,User,90020894,,2026-02-11,2027-02-11,Active,2112,
70082346,60000238,User,90019963,,2026-02-22,2027-02-22,Active,2112,
70082347,60000238,User,90018278,,2026-02-13,2027-02-13,Active,2112,
70082348,60000238,User,90018486,,2026-02-16,2027-02-16,Active,2112,
70082349,60000238,User,90020971,,2026-02-20,2027-02-20,Active,2112,
70082350,60000238,User,90020477,,2026-02-19,2027-02-19,Active,2112,
70082351,60000238,User,90020953,,2026-02-07,2027-02-07,Active,2112,
70082352,60000238,User,90018802,,2026-02-05,2027-02-05,Active,2112,
70082353,60000238,User,90018320,,2026-02-19,2027-02-19,Active,2112,
70082354,60000238,User,90020911,,2026-02-18,2027-02-18,Active,2112,
70082355,60000238,User,90020093,,2026-02-16,2027-02-16,Active,2112,
70082356,60000238,User,90020597,,2026-02-16,2027-02-16,Active,2112,
70082357,60000238,User,90020094,,2026-02-16,2027-02-16,Active,2112,
70082358,60000238,User,90019114,,2026-02-01,2027-02-01,Active,2112,
70082359,60000238,User,90020206,,2026-02-06,2027-02-06,Active,2112,
70082360,60000238,User,90018894,,2026-02-01,2027-02-01,Active,2112,
70082361,60000238,User,90018992,,2026-02-09,2027-02-09,Active,2112,
70082362,60000238,User,90020089,,2026-02-14,2027-02-14,Active,2112,
70082363,60000238,User,90020273,,2026-02-11,2027-02-11,Active,2112,
70082364,60000238,User,90020779,,2026-02-16,2027-02-16,Active,2112,
70082365,60000238,User,90019273,,2026-02-01,2027-02-01,Active,2112,
70082366,60000238,User,90020591,,2026-02-22,2027-02-22,Active,2112,
70082367,60000238,User,90021098,,2026-02-13,2027-02-13,Active,2112,
70082368,60000238,User,90021096,,2026-02-16,2027-02-16,Active,2112,
70082369,60000238,User,90019509,,2026-02-07,2027-02-07,Active,2112,
70082370,60000238,User,90018605,,2026-02-22,2027-02-22,Active,2112,
70082371,60000238,User,90018887,,2026-02-13,2027-02-13,Active,2112,
70082372,60000238,User,90021207,,2026-02-07,2027-02-07,Active,2112,
70082373,60000238,User,90019574,,2026-02-05,2027-02-05,Active,2112,
70082374,60000238,User,90020085,,2026-02-18,2027-02-18,Active,2112,
70082375,60000238,User,90021218,,2026-02-07,2027-02-07,Active,2112,
70082376,60000238,User,90019892,,2026-02-20,2027-02-20,Active,2112,
70082377,60000238,User,90019381,,2026-02-21,2027-02-21,Active,2112,
70082378,60000238,User,90020328,,2026-02-06,2027-02-06,Active,2112,
70082379,60000238,User,90019895,,2026-02-08,2027-02-08,Active,2112,
70082380,60000238,User,90018672,,2026-02-13,2027-02-13,Active,2112,
70082381,60000238,User,90020523,,2026-02-20,2027-02-20,Active,2112,
70082382,60000238,User,90019651,,2026-02-02,2027-02-02,Active,2112,
70082383,60000238,User,90018966,,2026-02-17,2027-02-17,Active,2112,
70082384,60000238,User,90018663,,2026-02-11,2027-02-11,Active,2112,
70082385,60000238,User,90020227,,2026-02-17,2027-02-17,Active,2112,
70082386,60000238,User,90019113,,2026-02-21,2027-02-21,Active,2112,
70082387,60000238,User,90019463,,2026-02-09,2027-02-09,Active,2112,
70082388,60000238,User,90020071,,2026-02-01,2027-02-01,Active,2112,
70082389,60000238,User,90018905,,2026-02-16,2027-02-16,Active,2112,
70082390,60000238,User,90020993,,2026-02-13,2027-02-13,Active,2112,
70082391,60000238,User,90019568,,2026-02-08,2027-02-08,Active,2112,
70082392,60000238,User,90019421,,2026-02-10,2027-02-10,Active,2112,
70082393,60000238,User,90019859,,2026-02-14,2027-02-14,Active,2112,
70082394,60000238,User,90020694,,2026-02-19,2027-02-19,Active,2112,
70082395,60000238,User,90018706,,2026-02-01,2027-02-01,Active,2112,
70082396,60000238,User,90018751,,2026-02-12,2027-02-12,Active,2112,
70082397,60000238,User,90020001,,2026-02-15,2027-02-15,Active,2112,
70082398,60000238,User,90021117,,2026-02-18,2027-02-18,Active,2112,
70082399,60000238,User,90018963,,2026-02-17,2027-02-17,Active,2112,
70082400,60000238,User,90020668,,2026-02-02,2027-02-02,Active,2112,
70082401,60000238,User,90018941,,2026-02-09,2027-02-09,Active,2112,
70082402,60000238,User,90019148,,2026-02-04,2027-02-04,Active,2112,
70082403,60000238,User,90018371,,2026-02-18,2027-02-18,Active,2112,
70082404,60000238,User,90021143,,2026-02-16,2027-02-16,Active,2112,
70082405,60000238,User,90020650,,2026-02-08,2027-02-08,Active,2112,
70082406,60000238,User,90020076,,2026-02-14,2027-02-14,Active,2112,
70082407,60000238,User,90021226,,2026-02-09,2027-02-09,Active,2112,
70082408,60000238,User,90018936,,2026-02-09,2027-02-09,Active,2112,
70082409,60000238,User,90019626,,2026-02-02,2027-02-02,Active,2112,
70082410,60000238,User,90020231,,2026-02-18,2027-02-18,Active,2112,
70082411,60000238,User,90020705,,2026-02-15,2027-02-15,Active,2112,
70082412,60000238,User,90020346,,2026-02-01,2027-02-01,Active,2112,
70082413,60000238,User,90019846,,2026-02-12,2027-02-12,Active,2112,
70082414,60000238,User,90018570,,2026-02-19,2027-02-19,Active,2112,
70082415,60000238,User,90019789,,2026-02-22,2027-02-22,Active,2112,
70082416,60000238,User,90019837,,2026-02-09,2027-02-09,Active,2112,
70082417,60000238,User,90018624,,2026-02-19,2027-02-19,Active,2112,
70082418,60000238,User,90019359,,2026-02-19,2027-02-19,Active,2112,
70082419,60000238,User,90021293,,2026-02-22,2027-02-22,Active,2112,
70082420,60000238,User,90020242,,2026-02-22,2027-02-22,Active,2112,
70082421,60000238,User,90020929,,2026-02-16,2027-02-16,Active,2112,
70082422,60000238,User,90020554,,2026-02-19,2027-02-19,Active,2112,
70082423,60000238,User,90020673,,2026-02-18,2027-02-18,Active,2112,
70082424,60000238,User,90021063,,2026-02-18,2027-02-18,Active,2112,
70082425,60000238,User,90020683,,2026-02-18,2027-02-18,Active,2112,
70082426,60000238,User,90019282,,2026-02-17,2027-02-17,Active,2112,
70082427,60000238,User,90019006,,2026-02-19,2027-02-19,Active,2112,
70082428,60000238,User,90018425,,2026-02-06,2027-02-06,Active,2112,
70082429,60000238,User,90019616,,2026-02-10,2027-02-10,Active,2112,
70082430,60000238,User,90020030,,2026-02-04,2027-02-04,Active,2112,
70082431,60000238,User,90021220,,2026-02-06,2027-02-06,Active,2112,
70082432,60000238,User,90020357,,2026-02-02,2027-02-02,Active,2112,
70082433,60000238,User,90020941,,2026-02-18,2027-02-18,Active,2112,
70082434,60000238,User,90020392,,2026-02-08,2027-02-08,Active,2112,
70082435,60000238,User,90021210,,2026-02-04,2027-02-04,Active,2112,
70082436,60000238,User,90021216,,2026-02-16,2027-02-16,Active,2112,
70082437,60000238,User,90018970,,2026-02-21,2027-02-21,Active,2112,
70082438,60000238,User,90019512,,2026-02-18,2027-02-18,Active,2112,
70082439,60000238,User,90018747,,2026-02-03,2027-02-03,Active,2112,
70082440,60000238,User,90019422,,2026-02-22,2027-02-22,Active,2112,
70082441,60000238,User,90019003,,2026-02-06,2027-02-06,Active,2112,
70082442,60000238,User,90019817,,2026-02-05,2027-02-05,Active,2112,
70082443,60000238,User,90019591,,2026-02-22,2027-02-22,Active,2112,
70082444,60000238,User,90018728,,2026-02-06,2027-02-06,Active,2112,
70082445,60000238,User,90018857,,2026-02-04,2027-02-04,Active,2112,
70082446,60000238,User,90018614,,2026-02-09,2027-02-09,Active,2112,
70082447,60000238,User,90020375,,2026-02-13,2027-02-13,Active,2112,
70082448,60000238,User,90018639,,2026-02-17,2027-02-17,Active,2112,
70082449,60000238,User,90021135,,2026-02-17,2027-02-17,Active,2112,
70082450,60000238,User,90019795,,2026-02-17,2027-02-17,Active,2112,
70082451,60000238,User,90020917,,2026-02-11,2027-02-11,Active,2112,
70082452,60000238,User,90021127,,2026-02-18,2027-02-18,Active,2112,
70082453,60000238,User,90018773,,2026-02-22,2027-02-22,Active,2112,
70082454,60000238,User,90019745,,2026-02-10,2027-02-10,Active,2112,
70082455,60000238,User,90019048,,2026-02-02,2027-02-02,Active,2112,
70082456,60000238,User,90020780,,2026-02-16,2027-02-16,Active,2112,
70082457,60000238,User,90019434,,2026-02-16,2027-02-16,Active,2112,
70082458,60000238,User,90018260,,2026-02-11,2027-02-11,Active,2112,
70082459,60000238,User,90021223,,2026-02-15,2027-02-15,Active,2112,
70082460,60000238,User,90018772,,2026-02-12,2027-02-12,Active,2112,
70082461,60000238,User,90018981,,2026-02-09,2027-02-09,Active,2112,
70082462,60000238,User,90018299,,2026-02-11,2027-02-11,Active,2112,
70082463,60000238,User,90018352,,2026-02-04,2027-02-04,Active,2112,
70082464,60000238,User,90019603,,2026-02-01,2027-02-01,Active,2112,
70082465,60000238,User,90019257,,2026-02-16,2027-02-16,Active,2112,
70082466,60000238,User,90020996,,2026-02-04,2027-02-04,Active,2112,
70082467,60000238,User,90019281,,2026-02-15,2027-02-15,Active,2112,
70082468,60000238,User,90018855,,2026-02-13,2027-02-13,Active,2112,
70082469,60000238,User,90020752,,2026-02-06,2027-02-06,Active,2112,
70082470,60000238,User,90018984,,2026-02-09,2027-02-09,Active,2112,
70082471,60000238,User,90019681,,2026-02-22,2027-02-22,Active,2112,
70082472,60000238,User,90020157,,2026-02-10,2027-02-10,Active,2112,
70082473,60000238,User,90018650,,2026-02-17,2027-02-17,Active,2112,
70082474,60000238,User,90018265,,2026-02-01,2027-02-01,Active,2112,
70082475,60000238,User,90018253,,2026-02-08,2027-02-08,Active,2112,
70082476,60000238,User,90018901,,2026-02-20,2027-02-20,Active,2112,
70082477,60000238,User,90021247,,2026-02-01,2027-02-01,Active,2112,
70082478,60000238,User,90019549,,2026-02-14,2027-02-14,Active,2112,
70082479,60000238,User,90020690,,2026-02-11,2027-02-11,Active,2112,
70082480,60000238,User,90020606,,2026-02-21,2027-02-21,Active,2112,
70082481,60000238,User,90019348,,2026-02-22,2027-02-22,Active,2112,
70082482,60000238,User,90019403,,2026-02-22,2027-02-22,Active,2112,
70082483,60000238,User,90019362,,2026-02-22,2027-02-22,Active,2112,
70082484,60000238,User,90020516,,2026-02-01,2027-02-01,Active,2112,
70082485,60000238,User,90020415,,2026-02-08,2027-02-08,Active,2112,
70082486,60000238,User,90020060,,2026-02-04,2027-02-04,Active,2112,
70082487,60000238,User,90018474,,2026-02-11,2027-02-11,Active,2112,
70082488,60000238,User,90020840,,2026-02-08,2027-02-08,Active,2112,
70082489,60000238,User,90020897,,2026-02-02,2027-02-02,Active,2112,
70082490,60000238,User,90019299,,2026-02-05,2027-02-05,Active,2112,
70082491,60000238,User,90018921,,2026-02-02,2027-02-02,Active,2112,
70082492,60000238,User,90020759,,2026-02-03,2027-02-03,Active,2112,
70082493,60000238,User,90020810,,2026-02-09,2027-02-09,Active,2112,
70082494,60000238,User,90021104,,2026-02-21,2027-02-21,Active,2112,
70082495,60000238,User,90020134,,2026-02-07,2027-02-07,Active,2112,
70082496,60000238,User,90020719,,2026-02-20,2027-02-20,Active,2112,
70082497,60000238,User,90020221,,2026-02-18,2027-02-18,Active,2112,
70082498,60000238,User,90018778,,2026-02-08,2027-02-08,Active,2112,
70082499,60000238,User,90021114,,2026-02-14,2027-02-14,Active,2112,
70082500,60000238,User,90018964,,2026-02-11,2027-02-11,Active,2112,
70082501,60000238,User,90019582,,2026-02-19,2027-02-19,Active,2112,
70082502,60000238,User,90018491,,2026-02-19,2027-02-19,Active,2112,
70082503,60000238,User,90019013,,2026-02-10,2027-02-10,Active,2112,
70082504,60000238,User,90018353,,2026-02-05,2027-02-05,Active,2112,
70082505,60000238,User,90021203,,2026-02-19,2027-02-19,Active,2112,
