Assignment_ID,License_ID,Assignee_Type,User_ID,Asset_ID,Assignment_Start_Date,Assignment_End_Date,Assignment_Status,District_ID,School_ID
70102033,60000275,User,90014824,,2026-03-10,2027-03-10,Active,2110,
70102034,60000275,User,90014961,,2026-03-27,2027-03-27,Active,2110,
70102035,60000275,User,90015488,,2026-03-17,2027-03-17,Active,2110,
70102036,60000275,User,90015408,,2026-03-26,2027-03-26,Active,2110,
70102037,60000275,User,90015397,,2026-03-24,2027-03-24,Active,2110,
70102038,60000275,User,90015644,,2026-03-24,2027-03-24,Active,2110,
70102039,60000275,User,90015405,,2026-03-20,2027-03-20,Active,2110,
70102040,60000275,User,90014561,,2026-03-27,2027-03-27,Active,2110,
70102041,60000275,User,90014865,,2026-03-27,2027-03-27,Active,2110,
70102042,60000275,User,90014550,,2026-03-15,2027-03-15,Active,2110,
70102043,60000275,User,90015657,,2026-03-18,2027-03-18,Active,2110,
70102044,60000275,User,90015617,,2026-03-24,2027-03-24,Active,2110,
70102045,60000275,User,90015301,,2026-03-10,2027-03-10,Active,2110,
70102046,60000275,User,90015076,,2026-03-26,2027-03-26,Active,2110,
70102047,60000275,User,90014636,,2026-03-27,2027-03-27,Active,2110,
70102048,60000275,User,90014932,,2026-03-10,2027-03-10,Active,2110,
70102049,60000275,User,90014988,,2026-03-14,2027-03-14,Active,2110,
70102050,60000275,User,90015572,,2026-03-24,2027-03-24,Active,2110,
70102051,60000275,User,90015011,,2026-03-31,2027-03-31,Active,2110,
70102052,60000275,User,90014946,,2026-03-14,2027-03-14,Active,2110,
70102053,60000275,User,90014551,,2026-03-27,2027-03-27,Active,2110,
70102054,60000275,User,90014666,,2026-03-30,2027-03-30,Active,2110,
70102055,60000275,User,90015690,,2026-03-13,2027-03-13,Active,2110,
70102056,60000275,User,90014530,,2026-03-31,2027-03-31,Active,2110,
70102057,60000275,User,90015134,,2026-03-13,2027-03-13,Active,2110,
70102058,60000275,User,90014684,,2026-03-15,2027-03-15,Active,2110,
70102059,60000275,User,90014635,,2026-03-17,2027-03-17,Active,2110,
70102060,60000275,User,90015128,,2026-03-18,2027-03-18,Active,2110,
70102061,60000275,User,90014874,,2026-03-14,2027-03-14,Active,2110,
70102062,60000275,User,90015388,,2026-03-25,2027-03-25,Active,2110,
70102063,60000275,User,90015540,,2026-03-28,2027-03-28,Active,2110,
70102064,60000275,User,90015171,,2026-03-20,2027-03-20,Active,2110,
70102065,60000275,User,90014628,,2026-03-25,2027-03-25,Active,2110,
70102066,60000275,User,90014953,,2026-03-21,2027-03-21,Active,2110,
70102067,60000275,User,90015036,,2026-03-12,2027-03-12,Active,2110,
70102068,60000275,User,90015600,,2026-03-29,2027-03-29,Active,2110,
70102069,60000275,User,90014885,,2026-03-22,2027-03-22,Active,2110,
70102070,60000275,User,90015425,,2026-03-13,2027-03-13,Active,2110,
70102071,60000275,User,90015194,,2026-03-18,2027-03-18,Active,2110,
70102072,60000275,User,90014778,,2026-03-18,2027-03-18,Active,2110,
70102073,60000275,User,90015496,,2026-03-24,2027-03-24,Active,2110,
70102074,60000275,User,90015642,,2026-03-11,2027-03-11,Active,2110,
70102075,60000275,User,90015506,,2026-03-17,2027-03-17,Active,2110,
70102076,60000275,User,90015419,,2026-03-16,2027-03-16,Active,2110,
70102077,60000275,User,90015000,,2026-03-30,2027-03-30,Active,2110,
70102078,60000275,User,90014610,,2026-03-28,2027-03-28,Active,2110,
70102079,60000275,User,90015172,,2026-03-17,2027-03-17,Active,2110,
70102080,60000275,User,90015692,,2026-03-29,2027-03-29,Active,2110,
70102081,60000275,User,90015768,,2026-03-22,2027-03-22,Active,2110,
70102082,60000275,User,90015755,,2026-03-30,2027-03-30,Active,2110,
70102083,60000275,User,90015414,,2026-03-27,2027-03-27,Active,2110,
70102084,60000275,User,90014817,,2026-03-31,2027-03-31,Active,2110,
70102085,60000275,User,90015786,,2026-03-18,2027-03-18,Active,2110,
70102086,60000275,User,90015476,,2026-03-24,2027-03-24,Active,2110,
70102087,60000275,User,90015049,,2026-03-22,2027-03-22,Active,2110,
70102088,60000275,User,90014607,,2026-03-12,2027-03-12,Active,2110,
70102089,60000275,User,90015316,,2026-03-28,2027-03-28,Active,2110,
70102090,60000275,User,90015595,,2026-03-23,2027-03-23,Active,2110,
70102091,60000275,User,90015411,,2026-03-11,2027-03-11,Active,2110,
70102092,60000275,User,90015402,,2026-03-21,2027-03-21,Active,2110,
70102093,60000275,User,90015043,,2026-03-21,2027-03-21,Active,2110,
70102094,60000275,User,90015034,,2026-03-12,2027-03-12,Active,2110,
70102095,60000275,User,90015714,,2026-03-31,2027-03-31,Active,2110,
70102096,60000275,User,90015271,,2026-03-19,2027-03-19,Active,2110,
70102097,60000275,User,90015252,,2026-03-11,2027-03-11,Active,2110,
70102098,60000275,User,90015726,,2026-03-19,2027-03-19,Active,2110,
70102099,60000275,User,90015368,,2026-03-31,2027-03-31,Active,2110,
70102100,60000275,User,90015208,,2026-03-28,2027-03-28,Active,2110,
70102101,60000275,User,90014959,,2026-03-13,2027-03-13,Active,2110,
70102102,60000275,User,90015614,,2026-03-17,2027-03-17,Active,2110,
70102103,60000275,User,90015276,,2026-03-18,2027-03-18,Active,2110,
70102104,60000275,User,90015384,,2026-03-17,2027-03-17,Active,2110,
70102105,60000275,User,90014718,,2026-03-31,2027-03-31,Active,2110,
70102106,60000275,User,90015191,,2026-03-13,2027-03-13,Active,2110,
70102107,60000275,User,90015662,,2026-03-31,2027-03-31,Active,2110,
70102108,60000275,User,90014669,,2026-03-26,2027-03-26,Active,2110,
70102109,60000275,User,90015239,,2026-03-12,2027-03-12,Active,2110,
70102110,60000275,User,90014579,,2026-03-15,2027-03-15,Active,2110,
70102111,60000275,User,90015718,,2026-03-10,2027-03-10,Active,2110,
70102112,60000275,User,90014671,,2026-03-29,2027-03-29,Active,2110,
70102113,60000275,User,90014901,,2026-03-22,2027-03-22,Active,2110,
70102114,60000275,User,90014859,,2026-03-30,2027-03-30,Active,2110,
70102115,60000275,User,90014680,,2026-03-28,2027-03-28,Active,2110,
70102116,60000275,User,90014783,,2026-03-27,2027-03-27,Active,2110,
70102117,60000275,User,90015432,,2026-03-13,2027-03-13,Active,2110,
70102118,60000275,User,90014967,,2026-03-12,2027-03-12,Active,2110,
70102119,60000275,User,90014553,,2026-03-19,2027-03-19,Active,2110,
70102120,60000275,User,90015156,,2026-03-20,2027-03-20,Active,2110,
70102121,60000275,User,90015400,,2026-03-24,2027-03-24,Active,2110,
70102122,60000275,User,90015153,,2026-03-27,2027-03-27,Active,2110,
70102123,60000275,User,90015340,,2026-03-30,2027-03-30,Active,2110,
70102124,60000275,User,90015244,,2026-03-31,2027-03-31,Active,2110,
70102125,60000275,User,90014770,,2026-03-17,2027-03-17,Active,2110,
70102126,60000275,User,90015249,,2026-03-22,2027-03-22,Active,2110,
70102127,60000275,User,90014583,,2026-03-31,2027-03-31,Active,2110,
70102128,60000275,User,90015335,,2026-03-16,2027-03-16,Active,2110,
70102129,60000275,User,90015218,,2026-03-21,2027-03-21,Active,2110,
70102130,60000275,User,90015041,,2026-03-24,2027-03-24,Active,2110,
70102131,60000275,User,90014683,,2026-03-14,2027-03-14,Active,2110,
70102132,60000275,User,90015636,,2026-03-15,2027-03-15,Active,2110,
70102133,60000275,User,90014803,,2026-03-29,2027-03-29,Active,2110,
70102134,60000275,User,90015576,,2026-03-19,2027-03-19,Active,2110,
70102135,60000275,User,90015593,,2026-03-14,2027-03-14,Active,2110,
70102136,60000275,User,90015068,,2026-03-28,2027-03-28,Active,2110,
70102137,60000275,User,90015508,,2026-03-24,2027-03-24,Active,2110,
70102138,60000275,User,90014915,,2026-03-25,2027-03-25,Active,2110,
70102139,60000275,User,90015558,,2026-03-27,2027-03-27,Active,2110,
70102140,60000275,User,90015064,,2026-03-24,2027-03-24,Active,2110,
70102141,60000275,User,90015159,,2026-03-21,2027-03-21,Active,2110,
70102142,60000275,User,90015585,,2026-03-22,2027-03-22,Active,2110,
70102143,60000275,User,90015655,,2026-03-23,2027-03-23,Active,2110,
70102144,60000275,User,90015773,,2026-03-10,2027-03-10,Active,2110,
70102145,60000275,User,90015292,,2026-03-29,2027-03-29,Active,2110,
70102146,60000275,User,90014542,,2026-03-22,2027-03-22,Active,2110,
70102147,60000275,User,90015094,,2026-03-28,2027-03-28,Active,2110,
70102148,60000275,User,90014638,,2026-03-26,2027-03-26,Active,2110,
70102149,60000275,User,90015240,,2026-03-24,2027-03-24,Active,2110,
70102150,60000275,User,90015547,,2026-03-30,2027-03-30,Active,2110,
70102151,60000275,User,90015716,,2026-03-12,2027-03-12,Active,2110,
70102152,60000275,User,90015554,,2026-03-21,2027-03-21,Active,2110,
70102153,60000275,User,90014569,,2026-03-11,2027-03-11,Active,2110,
70102154,60000275,User,90014860,,2026-03-16,2027-03-16,Active,2110,
70102155,60000275,User,90015727,,2026-03-10,2027-03-10,Active,2110,
70102156,60000275,User,90014632,,2026-03-22,2027-03-22,Active,2110,
70102157,60000275,User,90014917,,2026-03-30,2027-03-30,Active,2110,
70102158,60000275,User,90015065,,2026-03-19,2027-03-19,Active,2110,
70102159,60000275,User,90015178,,2026-03-16,2027-03-16,Active,2110,
70102160,60000275,User,90015735,,2026-03-25,2027-03-25,Active,2110,
70102161,60000275,User,90014811,,2026-03-10,2027-03-10,Active,2110,
70102162,60000275,User,90014804,,2026-03-28,2027-03-28,Active,2110,
70102163,60000275,User,90015450,,2026-03-19,2027-03-19,Active,2110,
70102164,60000275,User,90015555,,2026-03-23,2027-03-23,Active,2110,
70102165,60000275,User,90014941,,2026-03-20,2027-03-20,Active,2110,
70102166,60000275,User,90014790,,2026-03-30,2027-03-30,Active,2110,
70102167,60000275,User,90014557,,2026-03-18,2027-03-18,Active,2110,
70102168,60000275,User,90015628,,2026-03-30,2027-03-30,Active,2110,
70102169,60000275,User,90015705,,2026-03-31,2027-03-31,Active,2110,
70102170,60000275,User,90015366,,2026-03-24,2027-03-24,Active,2110,
70102171,60000275,User,90015243,,2026-03-27,2027-03-27,Active,2110,
70102172,60000275,User,90015479,,2026-03-15,2027-03-15,Active,2110,
70102173,60000275,User,90015542,,2026-03-25,2027-03-25,Active,2110,
70102174,60000275,User,90015088,,2026-03-14,2027-03-14,Active,2110,
70102175,60000275,User,90015744,,2026-03-31,2027-03-31,Active,2110,
70102176,60000275,User,90014948,,2026-03-13,2027-03-13,Active,2110,
70102177,60000275,User,90015418,,2026-03-12,2027-03-12,Active,2110,
70102178,60000275,User,90014713,,2026-03-30,2027-03-30,Active,2110,
70102179,60000275,User,90015671,,2026-03-16,2027-03-16,Active,2110,
70102180,60000275,User,90014576,,2026-03-16,2027-03-16,Active,2110,
70102181,60000275,User,90014654,,2026-03-19,2027-03-19,Active,2110,
70102182,60000275,User,90015050,,2026-03-30,2027-03-30,Active,2110,
70102183,60000275,User,90014589,,2026-03-21,2027-03-21,Active,2110,
70102184,60000275,User,90015265,,2026-03-13,2027-03-13,Active,2110,
70102185,60000275,User,90015286,,2026-03-14,2027-03-14,Active,2110,
70102186,60000275,User,90015663,,2026-03-27,2027-03-27,Active,2110,
70102187,60000275,User,90015284,,2026-03-11,2027-03-11,Active,2110,
70102188,60000275,User,90015381,,2026-03-18,2027-03-18,Active,2110,
70102189,60000275,User,90015559,,2026-03-15,2027-03-15,Active,2110,
70102190,60000275,User,90015401,,2026-03-15,2027-03-15,Active,2110,
70102191,60000275,User,90015096,,2026-03-28,2027-03-28,Active,2110,
70102192,60000275,User,90014586,,2026-03-15,2027-03-15,Active,2110,
70102193,60000275,User,90014909,,2026-03-26,2027-03-26,Active,2110,
70102194,60000275,User,90015221,,2026-03-25,2027-03-25,Active,2110,
70102195,60000275,User,90015435,,2026-03-28,2027-03-28,Active,2110,
70102196,60000275,User,90015209,,2026-03-21,2027-03-21,Active,2110,
70102197,60000275,User,90015710,,2026-03-29,2027-03-29,Active,2110,
70102198,60000275,User,90015634,,2026-03-21,2027-03-21,Active,2110,
70102199,60000275,User,90015802,,2026-03-22,2027-03-22,Active,2110,
70102200,60000275,User,90015168,,2026-03-27,2027-03-27,Active,2110,
70102201,60000275,User,90015699,,2026-03-16,2027-03-16,Active,2110,
70102202,60000275,User,90014869,,2026-03-16,2027-03-16,Active,2110,
70102203,60000275,User,90015277,,2026-03-14,2027-03-14,Active,2110,
70102204,60000275,User,90014753,,2026-03-15,2027-03-15,Active,2110,
70102205,60000275,User,90015342,,2026-03-28,2027-03-28,Active,2110,
70102206,60000275,User,90015198,,2026-03-12,2027-03-12,Active,2110,
70102207,60000275,User,90014772,,2026-03-17,2027-03-17,Active,2110,
70102208,60000275,User,90014973,,2026-03-15,2027-03-15,Active,2110,
70102209,60000275,User,90014525,,2026-03-11,2027-03-11,Active,2110,
70102210,60000275,User,90015012,,2026-03-26,2027-03-26,Active,2110,
70102211,60000275,User,90015189,,2026-03-28,2027-03-28,Active,2110,
70102212,60000275,User,90015725,,2026-03-11,2027-03-11,Active,2110,
70102213,60000275,User,90015254,,2026-03-19,2027-03-19,Active,2110,
70102214,60000275,User,90015689,,2026-03-15,2027-03-15,Active,2110,
70102215,60000275,User,90015326,,2026-03-18,2027-03-18,Active,2110,
70102216,60000275,User,90014554,,2026-03-26,2027-03-26,Active,2110,
70102217,60000275,User,90015791,,2026-03-22,2027-03-22,Active,2110,
70102218,60000275,User,90015154,,2026-03-14,2027-03-14,Active,2110,
70102219,60000275,User,90014727,,2026-03-10,2027-03-10,Active,2110,
70102220,60000275,User,90015245,,2026-03-28,2027-03-28,Active,2110,
70102221,60000275,User,90014968,,2026-03-28,2027-03-28,Active,2110,
70102222,60000275,User,90015142,,2026-03-19,2027-03-19,Active,2110,
70102223,60000275,User,90015758,,2026-03-15,2027-03-15,Active,2110,
70102224,60000275,User,90015334,,2026-03-25,2027-03-25,Active,2110,
70102225,60000275,User,90015046,,2026-03-27,2027-03-27,Active,2110,
70102226,60000275,User,90015627,,2026-03-15,2027-03-15,Active,2110,
70102227,60000275,User,90015188,,2026-03-10,2027-03-10,Active,2110,
70102228,60000275,User,90015268,,2026-03-11,2027-03-11,Active,2110,
70102229,60000275,User,90015213,,2026-03-11,2027-03-11,Active,2110,
70102230,60000275,User,90015199,,2026-03-30,2027-03-30,Active,2110,
70102231,60000275,User,90014549,,2026-03-29,2027-03-29,Active,2110,
70102232,60000275,User,90014766,,2026-03-27,2027-03-27,Active,2110,
70102233,60000275,User,90014935,,2026-03-12,2027-03-12,Active,2110,
70102234,60000275,User,90015778,,2026-03-16,2027-03-16,Active,2110,
70102235,60000275,User,90014712,,2026-03-22,2027-03-22,Active,2110,
70102236,60000275,User,90014688,,2026-03-31,2027-03-31,Active,2110,
70102237,60000275,User,90015623,,2026-03-21,2027-03-21,Active,2110,
70102238,60000275,User,90014899,,2026-03-27,2027-03-27,Active,2110,
70102239,60000275,User,90015709,,2026-03-20,2027-03-20,Active,2110,
70102240,60000275,User,90014741,,2026-03-21,2027-03-21,Active,2110,
70102241,60000275,User,90015108,,2026-03-14,2027-03-14,Active,2110,
70102242,60000275,User,90014759,,2026-03-18,2027-03-18,Active,2110,
70102243,60000275,User,90015675,,2026-03-18,2027-03-18,Active,2110,
70102244,60000275,User,90015114,,2026-03-20,2027-03-20,Active,2110,
70102245,60000275,User,90015120,,2026-03-25,2027-03-25,Active,2110,
70102246,60000275,User,90015300,,2026-03-11,2027-03-11,Active,2110,
70102247,60000275,User,90015275,,2026-03-21,2027-03-21,Active,2110,
70102248,60000275,User,90015026,,2026-03-29,2027-03-29,Active,2110,
70102249,60000275,User,90014662,,2026-03-20,2027-03-20,Active,2110,
70102250,60000275,User,90015307,,2026-03-21,2027-03-21,Active,2110,
70102251,60000275,User,90015611,,2026-03-23,2027-03-23,Active,2110,
70102252,60000275,User,90014685,,2026-03-11,2027-03-11,Active,2110,
70102253,60000275,User,90015640,,2026-03-23,2027-03-23,Active,2110,
70102254,60000275,User,90014624,,2026-03-10,2027-03-10,Active,2110,
70102255,60000275,User,90015325,,2026-03-13,2027-03-13,Active,2110,
70102256,60000275,User,90015031,,2026-03-26,2027-03-26,Active,2110,
70102257,60000275,User,90014882,,2026-03-22,2027-03-22,Active,2110,
70102258,60000275,User,90014752,,2026-03-20,2027-03-20,Active,2110,
70102259,60000275,User,90014679,,2026-03-16,2027-03-16,Active,2110,
70102260,60000275,User,90014996,,2026-03-22,2027-03-22,Active,2110,
70102261,60000275,User,90015534,,2026-03-24,2027-03-24,Active,2110,
70102262,60000275,User,90015695,,2026-03-15,2027-03-15,Active,2110,
70102263,60000275,User,90014760,,2026-03-24,2027-03-24,Active,2110,
70102264,60000275,User,90015756,,2026-03-26,2027-03-26,Active,2110,
70102265,60000275,User,90015248,,2026-03-16,2027-03-16,Active,2110,
70102266,60000275,User,90014848,,2026-03-22,2027-03-22,Active,2110,
70102267,60000275,User,90015562,,2026-03-25,2027-03-25,Active,2110,
70102268,60000275,User,90014920,,2026-03-31,2027-03-31,Active,2110,
70102269,60000275,User,90015796,,2026-03-29,2027-03-29,Active,2110,
70102270,60000275,User,90015510,,2026-03-25,2027-03-25,Active,2110,
70102271,60000275,User,90015538,,2026-03-19,2027-03-19,Active,2110,
70102272,60000275,User,90015792,,2026-03-25,2027-03-25,Active,2110,
70102273,60000275,User,90015543,,2026-03-12,2027-03-12,Active,2110,
70102274,60000275,User,90015336,,2026-03-26,2027-03-26,Active,2110,
70102275,60000275,User,90015494,,2026-03-23,2027-03-23,Active,2110,
70102276,60000275,User,90015091,,2026-03-25,2027-03-25,Active,2110,
70102277,60000275,User,90015202,,2026-03-21,2027-03-21,Active,2110,
70102278,60000275,User,90015801,,2026-03-22,2027-03-22,Active,2110,
70102279,60000275,User,90015471,,2026-03-17,2027-03-17,Active,2110,
70102280,60000275,User,90015210,,2026-03-18,2027-03-18,Active,2110,
70102281,60000275,User,90015175,,2026-03-30,2027-03-30,Active,2110,
70102282,60000275,User,90015250,,2026-03-26,2027-03-26,Active,2110,
70102283,60000275,User,90015459,,2026-03-29,2027-03-29,Active,2110,
70102284,60000275,User,90014983,,2026-03-23,2027-03-23,Active,2110,
70102285,60000275,User,90015346,,2026-03-14,2027-03-14,Active,2110,
70102286,60000275,User,90014756,,2026-03-21,2027-03-21,Active,2110,
70102287,60000275,User,90014925,,2026-03-29,2027-03-29,Active,2110,
70102288,60000275,User,90015749,,2026-03-23,2027-03-23,Active,2110,
70102289,60000275,User,90015081,,2026-03-27,2027-03-27,Active,2110,
70102290,60000275,User,90015302,,2026-03-24,2027-03-24,Active,2110,
70102291,60000275,User,90015532,,2026-03-10,2027-03-10,Active,2110,
70102292,60000275,User,90014851,,2026-03-25,2027-03-25,Active,2110,
70102293,60000275,User,90015563,,2026-03-16,2027-03-16,Active,2110,
70102294,60000275,User,90015272,,2026-03-20,2027-03-20,Active,2110,
70102295,60000275,User,90015448,,2026-03-13,2027-03-13,Active,2110,
70102296,60000275,User,90015038,,2026-03-23,2027-03-23,Active,2110,
70102297,60000275,User,90015047,,2026-03-19,2027-03-19,Active,2110,
70102298,60000275,User,90015565,,2026-03-12,2027-03-12,Active,2110,
70102299,60000275,User,90015625,,2026-03-11,2027-03-11,Active,2110,
70102300,60000275,User,90015055,,2026-03-27,2027-03-27,Active,2110,
70102301,60000275,User,90015352,,2026-03-24,2027-03-24,Active,2110,
70102302,60000275,User,90014861,,2026-03-15,2027-03-15,Active,2110,
70102303,60000275,User,90015349,,2026-03-26,2027-03-26,Active,2110,
70102304,60000275,User,90015375,,2026-03-31,2027-03-31,Active,2110,
70102305,60000275,User,90015023,,2026-03-28,2027-03-28,Active,2110,
70102306,60000275,User,90015131,,2026-03-10,2027-03-10,Active,2110,
70102307,60000275,User,90014568,,2026-03-10,2027-03-10,Active,2110,
70102308,60000275,User,90015373,,2026-03-12,2027-03-12,Active,2110,
70102309,60000275,User,90015014,,2026-03-15,2027-03-15,Active,2110,
70102310,60000275,User,90015291,,2026-03-23,2027-03-23,Active,2110,
70102311,60000275,User,90015525,,2026-03-23,2027-03-23,Active,2110,
70102312,60000275,User,90015160,,2026-03-26,2027-03-26,Active,2110,
70102313,60000275,User,90015472,,2026-03-17,2027-03-17,Active,2110,
70102314,60000275,User,90015261,,2026-03-28,2027-03-28,Active,2110,
70102315,60000275,User,90015170,,2026-03-10,2027-03-10,Active,2110,
70102316,60000275,User,90015109,,2026-03-29,2027-03-29,Active,2110,
70102317,60000275,User,90015551,,2026-03-22,2027-03-22,Active,2110,
70102318,60000275,User,90014670,,2026-03-26,2027-03-26,Active,2110,
70102319,60000275,User,90015637,,2026-03-14,2027-03-14,Active,2110,
70102320,60000275,User,90015082,,2026-03-31,2027-03-31,Active,2110,
70102321,60000275,User,90015138,,2026-03-27,2027-03-27,Active,2110,
70102322,60000275,User,90014599,,2026-03-13,2027-03-13,Active,2110,
70102323,60000275,User,90015029,,2026-03-11,2027-03-11,Active,2110,
70102324,60000275,User,90015124,,2026-03-25,2027-03-25,Active,2110,
70102325,60000275,User,90015688,,2026-03-16,2027-03-16,Active,2110,
70102326,60000275,User,90015693,,2026-03-29,2027-03-29,Active,2110,
70102327,60000275,User,90015481,,2026-03-15,2027-03-15,Active,2110,
70102328,60000275,User,90015372,,2026-03-11,2027-03-11,Active,2110,
70102329,60000275,User,90015203,,2026-03-23,2027-03-23,Active,2110,
70102330,60000275,User,90015798,,2026-03-30,2027-03-30,Active,2110,
70102331,60000275,User,90015293,,2026-03-25,2027-03-25,Active,2110,
70102332,60000275,User,90014631,,2026-03-24,2027-03-24,Active,2110,
70102333,60000275,User,90014924,,2026-03-15,2027-03-15,Active,2110,
70102334,60000275,User,90015063,,2026-03-27,2027-03-27,Active,2110,
70102335,60000275,User,90015579,,2026-03-28,2027-03-28,Active,2110,
70102336,60000275,User,90015332,,2026-03-28,2027-03-28,Active,2110,
70102337,60000275,User,90015282,,2026-03-14,2027-03-14,Active,2110,
70102338,60000275,User,90015728,,2026-03-26,2027-03-26,Active,2110,
70102339,60000275,User,90015660,,2026-03-19,2027-03-19,Active,2110,
70102340,60000275,User,90014854,,2026-03-31,2027-03-31,Active,2110,
70102341,60000275,User,90015567,,2026-03-28,2027-03-28,Active,2110,
70102342,60000275,User,90015021,,2026-03-23,2027-03-23,Active,2110,
70102343,60000275,User,90015149,,2026-03-31,2027-03-31,Active,2110,
70102344,60000275,User,90014922,,2026-03-25,2027-03-25,Active,2110,
70102345,60000275,User,90015056,,2026-03-18,2027-03-18,Active,2110,
70102346,60000275,User,90015343,,2026-03-15,2027-03-15,Active,2110,
70102347,60000275,User,90015721,,2026-03-18,2027-03-18,Active,2110,
70102348,60000275,User,90015626,,2026-03-11,2027-03-11,Active,2110,
70102349,60000275,User,90015184,,2026-03-14,2027-03-14,Active,2110,
70102350,60000275,User,90014826,,2026-03-30,2027-03-30,Active,2110,
70102351,60000275,User,90015676,,2026-03-24,2027-03-24,Active,2110,
70102352,60000275,User,90014526,,2026-03-12,2027-03-12,Active,2110,
70102353,60000275,User,90014687,,2026-03-26,2027-03-26,Active,2110,
70102354,60000275,User,90014538,,2026-03-28,2027-03-28,Active,2110,
70102355,60000275,User,90014668,,2026-03-15,2027-03-15,Active,2110,
70102356,60000275,User,90015207,,2026-03-26,2027-03-26,Active,2110,
70102357,60000275,User,90015664,,2026-03-19,2027-03-19,Active,2110,
70102358,60000275,User,90015147,,2026-03-21,2027-03-21,Active,2110,
70102359,60000275,User,90015618,,2026-03-18,2027-03-18,Active,2110,
70102360,60000275,User,90015499,,2026-03-23,2027-03-23,Active,2110,
70102361,60000275,User,90014763,,2026-03-19,2027-03-19,Active,2110,
70102362,60000275,User,90015546,,2026-03-17,2027-03-17,Active,2110,
70102363,60000275,User,90014524,,2026-03-21,2027-03-21,Active,2110,
70102364,60000275,User,90015580,,2026-03-22,2027-03-22,Active,2110,
70102365,60000275,User,90015635,,2026-03-31,2027-03-31,Active,2110,
70102366,60000275,User,90015781,,2026-03-21,2027-03-21,Active,2110,
70102367,60000275,User,90014835,,2026-03-24,2027-03-24,Active,2110,
70102368,60000275,User,90015708,,2026-03-10,2027-03-10,Active,2110,
70102369,60000275,User,90014532,,2026-03-16,2027-03-16,Active,2110,
70102370,60000275,User,90014895,,2026-03-26,2027-03-26,Active,2110,
70102371,60000275,User,90015478,,2026-03-31,2027-03-31,Active,2110,
70102372,60000275,User,90015075,,2026-03-10,2027-03-10,Active,2110,
70102373,60000275,User,90014736,,2026-03-27,2027-03-27,Active,2110,
70102374,60000275,User,90014795,,2026-03-25,2027-03-25,Active,2110,
70102375,60000275,User,90015112,,2026-03-22,2027-03-22,Active,2110,
70102376,60000275,User,90015200,,2026-03-24,2027-03-24,Active,2110,
70102377,60000275,User,90014587,,2026-03-20,2027-03-20,Active,2110,
70102378,60000275,User,90015260,,2026-03-18,2027-03-18,Active,2110,
70102379,60000275,User,90015747,,2026-03-13,2027-03-13,Active,2110,
70102380,60000275,User,90015485,,2026-03-26,2027-03-26,Active,2110,
70102381,60000275,User,90014655,,2026-03-26,2027-03-26,Active,2110,
70102382,60000275,User,90015753,,2026-03-12,2027-03-12,Active,2110,
70102383,60000275,User,90015407,,2026-03-15,2027-03-15,Active,2110,
70102384,60000275,User,90015129,,2026-03-31,2027-03-31,Active,2110,
70102385,60000275,User,90015741,,2026-03-26,2027-03-26,Active,2110,
70102386,60000275,User,90015059,,2026-03-10,2027-03-10,Active,2110,
70102387,60000275,User,90014883,,2026-03-13,2027-03-13,Active,2110,
70102388,60000275,User,90014606,,2026-03-31,2027-03-31,Active,2110,
70102389,60000275,User,90014552,,2026-03-10,2027-03-10,Active,2110,
70102390,60000275,User,90014588,,2026-03-26,2027-03-26,Active,2110,
70102391,60000275,User,90015037,,2026-03-16,2027-03-16,Active,2110,
70102392,60000275,User,90014815,,2026-03-31,2027-03-31,Active,2110,
70102393,60000275,User,90015653,,2026-03-25,2027-03-25,Active,2110,
70102394,60000275,User,90014779,,2026-03-16,2027-03-16,Active,2110,
70102395,60000275,User,90015683,,2026-03-27,2027-03-27,Active,2110,
70102396,60000275,User,90015220,,2026-03-15,2027-03-15,Active,2110,
70102397,60000275,User,90015487,,2026-03-17,2027-03-17,Active,2110,
70102398,60000275,User,90014656,,2026-03-29,2027-03-29,Active,2110,
70102399,60000275,User,90015212,,2026-03-25,2027-03-25,Active,2110,
70102400,60000275,User,90015353,,2026-03-21,2027-03-21,Active,2110,
70102401,60000275,User,90014605,,2026-03-12,2027-03-12,Active,2110,
70102402,60000275,User,90014693,,2026-03-14,2027-03-14,Active,2110,
70102403,60000275,User,90015464,,2026-03-17,2027-03-17,Active,2110,
70102404,60000275,User,90015119,,2026-03-16,2027-03-16,Active,2110,
70102405,60000275,User,90015762,,2026-03-15,2027-03-15,Active,2110,
70102406,60000275,User,90015489,,2026-03-14,2027-03-14,Active,2110,
70102407,60000275,User,90014911,,2026-03-27,2027-03-27,Active,2110,
70102408,60000275,User,90014523,,2026-03-25,2027-03-25,Active,2110,
70102409,60000275,User,90015205,,2026-03-29,2027-03-29,Active,2110,
70102410,60000275,User,90014626,,2026-03-31,2027-03-31,Active,2110,
70102411,60000275,User,90014981,,2026-03-29,2027-03-29,Active,2110,
70102412,60000275,User,90014531,,2026-03-13,2027-03-13,Active,2110,
70102413,60000275,User,90015416,,2026-03-17,2027-03-17,Active,2110,
70102414,60000275,User,90014616,,2026-03-11,2027-03-11,Active,2110,
70102415,60000275,User,90015581,,2026-03-17,2027-03-17,Active,2110,
70102416,60000275,User,90014985,,2026-03-31,2027-03-31,Active,2110,
70102417,60000275,User,90014828,,2026-03-29,2027-03-29,Active,2110,
70102418,60000275,User,90015495,,2026-03-27,2027-03-27,Active,2110,
